Loan_ID,Customer_Age,Income,Loan_Type,Loan_Amount,Interest_Rate,Issue_Date,Loan_Status,Recovery_Status,Recovery_Amount,Outstanding_Amount,Recovery_Rate,Risk_Segment
LN04935,29.0,407163,Home Loan,3129000,9.45,2025-12-02,Fully Paid,Recovered,3081596.31,47403.69,98.49,High Risk
LN05272,51.0,575495,Education Loan,698000,11.72,2025-04-24,Fully Paid,Recovered,666352.98,31647.02,95.47,Medium Risk
LN00298,55.0,1347157,Business Loan,3897000,13.18,2026-02-11,Fully Paid,Recovered,3716640.28,180359.72,95.37,Medium Risk
LN00444,53.0,1060591,Education Loan,625000,12.4,2025-05-07,Fully Paid,Recovered,624262.05,737.95,99.88,Medium Risk
LN07631,30.0,1144722,Personal Loan,454000,16.21,2025-12-11,Charged Off,Default,122377.02,331622.98,26.96,Medium Risk
LN02078,40.0,789922,Auto Loan,796000,11.12,2025-08-30,Fully Paid,Recovered,789972.1,6027.9,99.24,Medium Risk
LN08130,57.0,1678768,Business Loan,4499000,13.17,2025-06-13,Fully Paid,Recovered,4294441.87,204558.13,95.45,Medium Risk
LN02230,35.0,809942,Auto Loan,874000,9.92,2025-05-08,Fully Paid,Recovered,842383.18,31616.82,96.38,Medium Risk
LN02843,26.0,257106,Auto Loan,1137000,11.59,2025-09-22,Fully Paid,Recovered,1109203.09,27796.91,97.56,Medium Risk
LN02538,42.0,550560,Personal Loan,337000,16.08,2025-06-03,Fully Paid,Recovered,335993.04,1006.96,99.7,Medium Risk
LN06519,52.0,651244,Home Loan,2900000,9.49,2025-07-02,Charged Off,Default,701024.14,2198975.86,24.17,Medium Risk
LN08470,61.0,668500,Auto Loan,858000,10.99,2025-09-06,Charged Off,Default,304506.43,553493.57,35.49,Medium Risk
LN08538,59.0,993818,Education Loan,506000,11.52,2026-03-03,Fully Paid,Recovered,484687.47,21312.53,95.79,Medium Risk
LN03368,61.0,744959,Business Loan,2481000,12.8,2025-05-05,Fully Paid,Recovered,2368259.19,112740.81,95.46,Medium Risk
LN07536,22.0,1383916,Business Loan,4383000,13.8,2025-08-09,Fully Paid,Recovered,4297317.34,85682.66,98.05,Medium Risk
LN02579,,711154,Education Loan,598000,12.31,2025-12-10,Fully Paid,Recovered,590177.64,7822.36,98.69,Medium Risk
LN01132,22.0,792831,Business Loan,3721000,13.14,2025-09-23,Fully Paid,Recovered,3548793.41,172206.59,95.37,Medium Risk
LN05016,50.0,554036,Education Loan,597000,11.43,2026-03-26,Charged Off,Default,165485.69,431514.31,27.72,Medium Risk
LN07594,57.0,1098638,Home Loan,3821000,9.1,2025-06-27,Fully Paid,Recovered,3683458.99,137541.01,96.4,Medium Risk
LN00321,42.0,263020,Personal Loan,398000,16.74,2025-09-15,Fully Paid,Recovered,389134.17,8865.83,97.77,Medium Risk
LN01372,46.0,927941,Business Loan,5497000,13.57,2025-09-28,Charged Off,Default,1900142.76,3596857.24,34.57,Medium Risk
LN04043,47.0,1073597,Auto Loan,802000,9.69,2025-07-23,Fully Paid,Recovered,783708.44,18291.56,97.72,Medium Risk
LN04787,37.0,1163289,Home Loan,3673000,9.34,2026-03-21,Fully Paid,Recovered,3561534.74,111465.26,96.97,Medium Risk
LN05359,64.0,1057407,Business Loan,4016000,13.54,2025-07-17,Fully Paid,Recovered,3927316.99,88683.01,97.79,Medium Risk
LN00908,31.0,1016423,Personal Loan,356000,15.0,2025-08-23,Fully Paid,Recovered,344832.64,11167.36,96.86,Medium Risk
LN06209,35.0,1656281,Home Loan,2914000,8.66,2025-11-09,Charged Off,Default,852727.65,2061272.35,29.26,Medium Risk
LN03951,47.0,438717,Auto Loan,856000,10.46,2025-08-25,Fully Paid,Recovered,842289.37,13710.63,98.4,Medium Risk
LN04904,40.0,501670,Education Loan,409000,11.43,2026-02-05,Fully Paid,Recovered,404423.62,4576.38,98.88,Medium Risk
LN09066,22.0,369635,Home Loan,3440000,8.48,2025-11-03,Charged Off,Default,347547.39,3092452.61,10.1,High Risk
LN06968,37.0,2598673,Home Loan,2721000,8.13,2025-08-21,Fully Paid,Recovered,2605825.21,115174.79,95.77,Medium Risk
LN08129,61.0,693669,Personal Loan,383000,15.91,2025-05-31,Fully Paid,Recovered,377787.53,5212.47,98.64,Medium Risk
LN06996,57.0,461118,Business Loan,3807000,14.26,2025-11-30,Charged Off,Default,1434578.62,2372421.38,37.68,High Risk
LN08573,31.0,1184847,Auto Loan,936000,11.01,2025-10-09,Fully Paid,Recovered,892123.18,43876.82,95.31,Medium Risk
LN00927,51.0,2013525,Auto Loan,718000,9.35,2026-03-08,Fully Paid,Recovered,695089.29,22910.71,96.81,Low Risk
LN07830,39.0,2437229,Personal Loan,444000,15.06,2025-11-25,Fully Paid,Recovered,438456.46,5543.54,98.75,Low Risk
LN00016,,390780,Personal Loan,406000,15.25,2025-10-21,Charged Off,Default,90796.0,315204.0,22.36,Medium Risk
LN00144,34.0,1304771,Personal Loan,275000,15.42,2026-02-07,Charged Off,Default,48243.16,226756.84,17.54,Medium Risk
LN02364,50.0,480825,Personal Loan,405000,16.67,2026-01-11,Fully Paid,Recovered,391415.88,13584.12,96.65,Medium Risk
LN00130,63.0,568739,Business Loan,4491000,13.16,2025-07-12,Fully Paid,Recovered,4399297.68,91702.32,97.96,High Risk
LN01162,45.0,1907543,Personal Loan,472000,15.88,2025-08-13,Fully Paid,Recovered,460767.55,11232.45,97.62,Low Risk
LN06114,37.0,559794,Business Loan,1962000,13.39,2025-06-30,Charged Off,Default,633737.85,1328262.15,32.3,Medium Risk
LN06384,35.0,1279592,Business Loan,2806000,13.64,2026-03-21,Fully Paid,Recovered,2786479.09,19520.91,99.3,Medium Risk
LN04852,40.0,806225,Home Loan,4795000,8.42,2025-08-19,Charged Off,Default,1054681.63,3740318.37,22.0,Medium Risk
LN08365,,882605,Business Loan,3666000,12.5,2025-10-07,Fully Paid,Recovered,3535761.95,130238.05,96.45,Medium Risk
LN04937,37.0,1127760,Auto Loan,609000,10.33,2025-10-24,Fully Paid,Recovered,596077.58,12922.42,97.88,Medium Risk
LN01877,35.0,1836570,Home Loan,2215000,9.01,2025-10-13,Charged Off,Default,573269.41,1641730.59,25.88,Medium Risk
LN02489,32.0,3584877,Personal Loan,467000,14.94,2025-10-25,Fully Paid,Recovered,460469.57,6530.43,98.6,Low Risk
LN04950,45.0,676037,Personal Loan,374000,16.64,2025-10-23,Charged Off,Default,52789.59,321210.41,14.11,Medium Risk
LN07713,51.0,546973,Education Loan,702000,11.38,2025-07-12,Fully Paid,Recovered,684776.2,17223.8,97.55,Medium Risk
LN01183,39.0,557154,Auto Loan,665000,10.52,2025-05-27,Fully Paid,Recovered,645633.4,19366.6,97.09,Medium Risk
LN06390,23.0,1163733,Business Loan,3132000,13.6,2026-03-15,Charged Off,Default,542017.54,2589982.46,17.31,Medium Risk
LN05581,34.0,1570398,Personal Loan,321000,15.11,2025-06-10,Charged Off,Default,94418.04,226581.96,29.41,Low Risk
LN01171,52.0,647150,Home Loan,3211000,9.53,2025-06-02,Fully Paid,Recovered,3201733.1,9266.9,99.71,Medium Risk
LN06424,37.0,465015,Home Loan,3279000,9.28,2025-09-30,Fully Paid,Recovered,3227320.61,51679.39,98.42,High Risk
LN02183,42.0,1729903,Business Loan,4417000,13.13,2025-12-24,Fully Paid,Recovered,4390064.39,26935.61,99.39,Medium Risk
LN03372,22.0,408931,Personal Loan,582000,15.76,2025-10-30,Fully Paid,Recovered,576657.51,5342.49,99.08,Medium Risk
LN08281,29.0,241530,Personal Loan,556000,15.75,2026-04-17,Charged Off,Default,151486.12,404513.88,27.25,Medium Risk
LN01860,49.0,1197403,Home Loan,3192000,9.05,2025-09-01,Fully Paid,Recovered,3086036.58,105963.42,96.68,Medium Risk
LN05061,59.0,488115,Auto Loan,783000,11.29,2025-10-07,Fully Paid,Recovered,750035.95,32964.05,95.79,Medium Risk
LN05023,32.0,541216,Auto Loan,774000,10.44,2025-09-21,Fully Paid,Recovered,742796.84,31203.16,95.97,Medium Risk
LN05523,43.0,752104,Education Loan,540000,11.71,2025-06-10,Fully Paid,Recovered,522688.58,17311.42,96.79,Medium Risk
LN06623,57.0,2967381,Home Loan,4223000,8.67,2026-02-23,Fully Paid,Recovered,4215002.54,7997.46,99.81,Medium Risk
LN05065,56.0,554483,Education Loan,591000,10.81,2026-03-26,Fully Paid,Recovered,584277.75,6722.25,98.86,Medium Risk
LN07679,39.0,1671294,Home Loan,2204000,9.44,2025-12-01,Fully Paid,Recovered,2175952.65,28047.35,98.73,Medium Risk
LN08241,51.0,996441,Personal Loan,352000,16.2,2025-05-05,Fully Paid,Recovered,340104.06,11895.94,96.62,Medium Risk
LN03122,,843966,Personal Loan,349000,16.18,2025-05-10,Fully Paid,Recovered,345123.12,3876.88,98.89,Medium Risk
LN00388,37.0,1087088,Business Loan,5228000,13.33,2025-11-23,Charged Off,Default,1116846.96,4111153.04,21.36,Medium Risk
LN08100,45.0,269588,Business Loan,4529000,12.65,2025-10-04,Fully Paid,Recovered,4318558.67,210441.33,95.35,High Risk
LN01033,47.0,1132580,Education Loan,575000,12.15,2026-02-28,Fully Paid,Recovered,562318.39,12681.61,97.79,Medium Risk
LN08167,23.0,354318,Auto Loan,936000,10.51,2025-10-16,Fully Paid,Recovered,905063.12,30936.88,96.69,Medium Risk
LN07554,37.0,1246922,Home Loan,3121000,9.12,2025-09-11,Fully Paid,Recovered,3046941.44,74058.56,97.63,Medium Risk
LN00932,30.0,1330304,Home Loan,3587000,9.25,2026-02-05,Fully Paid,Recovered,3506250.2,80749.8,97.75,Medium Risk
LN04020,43.0,838036,Auto Loan,796000,10.27,2026-02-06,Fully Paid,Recovered,770506.56,25493.44,96.8,Medium Risk
LN00692,42.0,1849412,Auto Loan,765000,9.83,2025-07-17,Fully Paid,Recovered,749714.83,15285.17,98.0,Low Risk
LN05522,52.0,591384,Home Loan,4764000,8.7,2026-03-04,Fully Paid,Recovered,4697200.64,66799.36,98.6,High Risk
LN06930,33.0,750252,Business Loan,4099000,12.9,2025-08-02,Fully Paid,Recovered,4039964.31,59035.69,98.56,Medium Risk
LN00830,38.0,1976140,Auto Loan,938000,9.25,2026-04-01,Fully Paid,Recovered,910497.83,27502.17,97.07,Low Risk
LN03499,44.0,959827,Home Loan,3549000,9.53,2025-08-19,Charged Off,Default,382614.51,3166385.49,10.78,Medium Risk
LN02082,26.0,721690,Business Loan,4174000,12.74,2025-08-30,Fully Paid,Recovered,4157477.27,16522.73,99.6,Medium Risk
LN09091,34.0,420302,Personal Loan,381000,16.19,2026-02-05,Fully Paid,Recovered,376455.12,4544.88,98.81,Medium Risk
LN09632,62.0,1022691,Home Loan,4891000,9.79,2025-09-20,Fully Paid,Recovered,4662916.96,228083.04,95.34,Medium Risk
LN00045,23.0,591306,Personal Loan,407000,15.86,2025-11-28,Charged Off,Default,68720.63,338279.37,16.88,Medium Risk
LN03940,,791283,Auto Loan,904000,10.99,2026-04-02,Fully Paid,Recovered,867802.52,36197.48,96.0,Medium Risk
LN05480,42.0,598306,Business Loan,2869000,12.73,2025-07-24,Fully Paid,Recovered,2762968.46,106031.54,96.3,High Risk
LN04783,24.0,460356,Home Loan,4271000,9.51,2025-07-27,Fully Paid,Recovered,4257961.69,13038.31,99.69,High Risk
LN04320,22.0,1035115,Personal Loan,319000,16.09,2026-01-06,Charged Off,Default,69378.26,249621.74,21.75,Medium Risk
LN02966,,606896,Personal Loan,248000,16.6,2025-06-04,Fully Paid,Recovered,237364.01,10635.99,95.71,Medium Risk
LN03970,,1882140,Personal Loan,375000,15.32,2025-10-12,Charged Off,Default,145604.27,229395.73,38.83,Low Risk
LN01188,32.0,624872,Home Loan,3714000,8.27,2025-11-07,Fully Paid,Recovered,3617928.84,96071.16,97.41,Medium Risk
LN00285,28.0,1430925,Home Loan,3686000,9.54,2025-12-28,Fully Paid,Recovered,3552703.79,133296.21,96.38,Medium Risk
LN09052,37.0,271047,Business Loan,2391000,13.77,2026-04-10,Charged Off,Default,859478.37,1531521.63,35.95,High Risk
LN04160,32.0,605097,Personal Loan,295000,16.22,2025-05-18,Charged Off,Default,94187.21,200812.79,31.93,Medium Risk
LN03093,49.0,653644,Auto Loan,983000,11.57,2025-07-05,Fully Paid,Recovered,936606.65,46393.35,95.28,Medium Risk
LN07245,34.0,462257,Business Loan,3178000,13.35,2026-02-13,Fully Paid,Recovered,3037310.92,140689.08,95.57,High Risk
LN04557,,227969,Education Loan,610000,11.92,2025-11-28,Charged Off,Default,218877.2,391122.8,35.88,Medium Risk
LN04767,27.0,303101,Home Loan,3729000,10.26,2025-06-11,Fully Paid,Recovered,3561093.06,167906.94,95.5,High Risk
LN04324,50.0,1055487,Auto Loan,746000,9.99,2026-02-03,Charged Off,Default,117111.76,628888.24,15.7,Medium Risk
LN05734,33.0,903964,Personal Loan,381000,15.23,2026-04-03,Charged Off,Default,148788.8,232211.2,39.05,Medium Risk
LN05546,23.0,990724,Auto Loan,918000,9.59,2026-03-25,Fully Paid,Recovered,906867.71,11132.29,98.79,Medium Risk
LN03365,36.0,548699,Personal Loan,495000,16.05,2025-11-02,Fully Paid,Recovered,489513.0,5487.0,98.89,Medium Risk
LN09469,63.0,761399,Business Loan,3760000,12.29,2026-03-23,Fully Paid,Recovered,3596892.93,163107.07,95.66,Medium Risk
LN03196,39.0,636254,Business Loan,4490000,13.04,2025-10-27,Fully Paid,Recovered,4376831.75,113168.25,97.48,Medium Risk
LN05350,,596821,Education Loan,621000,10.73,2025-09-18,Charged Off,Default,160665.24,460334.76,25.87,Medium Risk
LN00970,46.0,432325,Business Loan,2940000,13.41,2025-10-03,Fully Paid,Recovered,2938700.19,1299.81,99.96,High Risk
LN03735,64.0,1105989,Education Loan,578000,11.99,2025-06-04,Fully Paid,Recovered,566750.79,11249.21,98.05,Medium Risk
LN00926,56.0,1487466,Business Loan,3925000,12.8,2025-09-03,Fully Paid,Recovered,3778897.99,146102.01,96.28,Medium Risk
LN09689,46.0,911292,Home Loan,4054000,8.51,2025-07-29,Fully Paid,Recovered,3988514.57,65485.43,98.38,Medium Risk
LN06719,30.0,338207,Personal Loan,444000,15.05,2026-01-10,Charged Off,Default,86855.58,357144.42,19.56,Medium Risk
LN04726,30.0,284551,Auto Loan,1066000,11.18,2026-02-05,Fully Paid,Recovered,1027104.91,38895.09,96.35,Medium Risk
LN05861,55.0,386950,Auto Loan,902000,10.46,2025-07-16,Fully Paid,Recovered,860146.52,41853.48,95.36,Medium Risk
LN02852,26.0,1158342,Auto Loan,986000,9.95,2025-07-14,Fully Paid,Recovered,960646.86,25353.14,97.43,Medium Risk
LN05398,59.0,1151768,Education Loan,658000,12.17,2025-07-21,Fully Paid,Recovered,642821.96,15178.04,97.69,Medium Risk
LN06394,33.0,2376042,Home Loan,3724000,9.09,2025-08-05,Fully Paid,Recovered,3655462.42,68537.58,98.16,Medium Risk
LN09044,47.0,783107,Auto Loan,498000,9.78,2025-11-01,Fully Paid,Recovered,483150.59,14849.41,97.02,Medium Risk
LN08125,63.0,701913,Auto Loan,771000,11.27,2025-10-30,Charged Off,Default,112692.58,658307.42,14.62,Medium Risk
LN04472,57.0,646843,Auto Loan,881000,10.19,2026-04-17,Fully Paid,Recovered,856282.96,24717.04,97.19,Medium Risk
LN05362,32.0,720370,Home Loan,4351000,8.36,2026-03-30,Fully Paid,Recovered,4146902.57,204097.43,95.31,Medium Risk
LN04349,30.0,437739,Home Loan,2168000,9.22,2025-12-04,Fully Paid,Recovered,2159823.51,8176.49,99.62,High Risk
LN08210,35.0,2027730,Home Loan,3687000,7.67,2025-07-04,Fully Paid,Recovered,3556182.29,130817.71,96.45,Medium Risk
LN03627,46.0,956487,Home Loan,3229000,9.25,2026-04-01,Charged Off,Default,561936.6,2667063.4,17.4,Medium Risk
LN01790,57.0,839487,Education Loan,545000,10.85,2026-03-23,Fully Paid,Recovered,543916.18,1083.82,99.8,Medium Risk
LN08457,37.0,426924,Home Loan,4265000,8.93,2025-09-29,Fully Paid,Recovered,4226943.01,38056.99,99.11,High Risk
LN02060,36.0,546008,Business Loan,4896000,12.69,2025-12-01,Charged Off,Default,1142644.31,3753355.69,23.34,High Risk
LN07298,24.0,1486308,Auto Loan,808000,10.22,2025-05-26,Fully Paid,Recovered,790323.01,17676.99,97.81,Medium Risk
LN04014,49.0,392047,Education Loan,665000,10.82,2025-11-11,Charged Off,Default,160026.82,504973.18,24.06,Medium Risk
LN01903,43.0,1049787,Home Loan,3546000,9.68,2025-10-18,Fully Paid,Recovered,3447157.47,98842.53,97.21,Medium Risk
LN04687,29.0,300616,Business Loan,3674000,13.89,2025-12-08,Fully Paid,Recovered,3578971.08,95028.92,97.41,High Risk
LN05805,41.0,384531,Home Loan,3347000,10.05,2025-12-13,Fully Paid,Recovered,3288009.51,58990.49,98.24,High Risk
LN07203,31.0,1542971,Education Loan,796000,11.56,2025-09-21,Fully Paid,Recovered,792566.22,3433.78,99.57,Low Risk
LN00076,45.0,2159613,Home Loan,3286000,7.69,2025-09-12,Charged Off,Default,1043020.61,2242979.39,31.74,Medium Risk
LN02346,47.0,2436714,Home Loan,4047000,8.15,2025-09-14,Fully Paid,Recovered,3914725.37,132274.63,96.73,Medium Risk
LN05712,39.0,862324,Business Loan,4151000,13.23,2025-05-28,Fully Paid,Recovered,4134337.75,16662.25,99.6,Medium Risk
LN00431,60.0,337871,Personal Loan,256000,15.54,2025-07-10,Fully Paid,Recovered,250172.02,5827.98,97.72,Medium Risk
LN04587,26.0,693948,Auto Loan,677000,10.31,2026-02-16,Fully Paid,Recovered,643834.76,33165.24,95.1,Medium Risk
LN07941,44.0,521188,Personal Loan,431000,14.86,2025-09-29,Fully Paid,Recovered,418358.69,12641.31,97.07,Medium Risk
LN08264,61.0,508207,Personal Loan,261000,16.68,2025-06-13,Fully Paid,Recovered,256292.28,4707.72,98.2,Medium Risk
LN09682,60.0,558574,Home Loan,3874000,8.57,2025-11-13,Fully Paid,Recovered,3700868.62,173131.38,95.53,High Risk
LN07467,29.0,1112980,Education Loan,643000,10.56,2025-05-09,Fully Paid,Recovered,627057.66,15942.34,97.52,Medium Risk
LN01554,55.0,260622,Personal Loan,263000,16.02,2025-04-23,Fully Paid,Recovered,261294.46,1705.54,99.35,Medium Risk
LN00241,28.0,741980,Business Loan,4389000,13.56,2026-01-07,Charged Off,Default,1450416.28,2938583.72,33.05,Medium Risk
LN00784,33.0,765901,Personal Loan,313000,15.69,2025-07-21,Fully Paid,Recovered,304507.93,8492.07,97.29,Medium Risk
LN03067,62.0,506875,Education Loan,522000,11.3,2025-05-09,Charged Off,Default,163381.88,358618.12,31.3,Medium Risk
LN00978,27.0,344643,Home Loan,2772000,8.71,2025-06-24,Fully Paid,Recovered,2653861.11,118138.89,95.74,High Risk
LN02942,47.0,2216895,Home Loan,4513000,8.42,2025-10-31,Charged Off,Default,1662137.35,2850862.65,36.83,Medium Risk
LN06089,41.0,287200,Education Loan,595000,12.31,2025-06-08,Charged Off,Default,66118.89,528881.11,11.11,Medium Risk
LN04920,34.0,717153,Home Loan,4397000,9.13,2026-03-11,Fully Paid,Recovered,4216612.43,180387.57,95.9,Medium Risk
LN05640,35.0,232068,Auto Loan,859000,11.3,2026-04-11,Fully Paid,Recovered,823529.48,35470.52,95.87,Medium Risk
LN01621,40.0,432625,Home Loan,3529000,8.43,2026-01-21,Charged Off,Default,575800.61,2953199.39,16.32,High Risk
LN02147,44.0,623901,Home Loan,3351000,10.0,2026-01-23,Fully Paid,Recovered,3307357.65,43642.35,98.7,Medium Risk
LN01802,47.0,603317,Education Loan,694000,11.0,2025-05-27,Fully Paid,Recovered,675007.67,18992.33,97.26,Medium Risk
LN02096,31.0,708667,Personal Loan,202000,16.56,2026-01-04,Charged Off,Default,72221.37,129778.63,35.75,Medium Risk
LN06327,59.0,1070435,Auto Loan,822000,10.64,2026-02-23,Fully Paid,Recovered,798494.74,23505.26,97.14,Medium Risk
LN05467,46.0,1040080,Personal Loan,446000,15.26,2025-09-29,Fully Paid,Recovered,428637.35,17362.65,96.11,Medium Risk
LN01358,45.0,590301,Home Loan,3559000,9.79,2025-07-23,Fully Paid,Recovered,3501147.43,57852.57,98.37,High Risk
LN08293,47.0,362147,Home Loan,1129000,10.0,2025-07-18,Charged Off,Default,236972.88,892027.12,20.99,Medium Risk
LN07898,36.0,1106818,Home Loan,3402000,8.2,2025-10-14,Fully Paid,Recovered,3337283.1,64716.9,98.1,Medium Risk
LN08532,41.0,807492,Business Loan,3530000,12.46,2025-08-27,Charged Off,Default,689530.72,2840469.28,19.53,Medium Risk
LN05035,42.0,1103541,Home Loan,3401000,8.11,2025-06-30,Fully Paid,Recovered,3256166.45,144833.55,95.74,Medium Risk
LN08877,23.0,601640,Personal Loan,360000,15.15,2025-05-10,Fully Paid,Recovered,352707.45,7292.55,97.97,Medium Risk
LN06104,57.0,1146378,Home Loan,3514000,9.8,2026-03-29,Fully Paid,Recovered,3459188.66,54811.34,98.44,Medium Risk
LN08945,53.0,1657871,Personal Loan,428000,15.6,2025-11-14,Charged Off,Default,67004.89,360995.11,15.66,Low Risk
LN05842,26.0,256723,Home Loan,3467000,9.77,2025-10-31,Fully Paid,Recovered,3303975.16,163024.84,95.3,High Risk
LN01610,32.0,383144,Auto Loan,478000,10.83,2025-08-31,Fully Paid,Recovered,464265.12,13734.88,97.13,Medium Risk
LN03097,48.0,1635223,Auto Loan,584000,9.56,2025-06-14,Fully Paid,Recovered,556014.57,27985.43,95.21,Low Risk
LN05765,27.0,613350,Home Loan,3440000,10.06,2025-04-26,Charged Off,Default,723916.15,2716083.85,21.04,Medium Risk
LN02416,28.0,1100011,Education Loan,480000,11.58,2026-01-01,Fully Paid,Recovered,479002.4,997.6,99.79,Medium Risk
LN02018,35.0,609367,Home Loan,3473000,9.23,2025-10-16,Charged Off,Default,910847.91,2562152.09,26.23,Medium Risk
LN09466,44.0,538805,Auto Loan,621000,10.67,2025-05-18,Fully Paid,Recovered,614184.11,6815.89,98.9,Medium Risk
LN04126,63.0,1491322,Home Loan,4161000,8.57,2025-11-24,Fully Paid,Recovered,4146481.54,14518.46,99.65,Medium Risk
LN10000,54.0,424140,Personal Loan,602000,15.44,2025-04-23,Fully Paid,Recovered,583458.15,18541.85,96.92,Medium Risk
LN03247,55.0,365097,Home Loan,3122000,10.04,2025-09-14,Fully Paid,Recovered,3055002.85,66997.15,97.85,High Risk
LN00125,48.0,682504,Personal Loan,377000,16.13,2025-12-13,Fully Paid,Recovered,358843.61,18156.39,95.18,Medium Risk
LN06692,27.0,466037,Home Loan,3865000,9.69,2025-07-23,Fully Paid,Recovered,3847359.15,17640.85,99.54,High Risk
LN09525,25.0,1479903,Personal Loan,473000,16.1,2025-11-28,Fully Paid,Recovered,458535.46,14464.54,96.94,Medium Risk
LN06262,43.0,849439,Home Loan,4140000,8.82,2026-01-16,Fully Paid,Recovered,4020077.44,119922.56,97.1,Medium Risk
LN07760,61.0,557203,Auto Loan,756000,10.09,2026-02-03,Fully Paid,Recovered,723706.47,32293.53,95.73,Medium Risk
LN09342,54.0,1782214,Personal Loan,362000,15.42,2025-05-17,Fully Paid,Recovered,352448.49,9551.51,97.36,Low Risk
LN03342,42.0,2183555,Personal Loan,382000,14.37,2026-03-13,Fully Paid,Recovered,379393.09,2606.91,99.32,Low Risk
LN00599,46.0,751325,Personal Loan,295000,14.78,2025-11-12,Fully Paid,Recovered,288634.14,6365.86,97.84,Medium Risk
LN02124,57.0,398364,Home Loan,2020000,9.72,2025-12-28,Fully Paid,Recovered,2007158.44,12841.56,99.36,High Risk
